,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,pct_change,Trend,21 moving average,34 moving average,average,std 20,std14,upperband,lowerband,open-close,low-high,5_day_rolling,5_day_rolling_std,Action
349,349,BAJFINANCE,EQ,2018-10-09,1974.85,1975.0,2115.85,1947.65,2061.0,2060.85,2031.07,4859016,9869025594.0,172851,1199729,24.69,2018,10,4.354761121,Among top gainers,2375.7833333333333,2561.8852941176465,2241.139285714286,167.8298636882091,167.8298636882091,2576.799013090704,1905.479558337868,4.346835443037969,8.636048571355213,-1.2990331002000008,4.307250350233767,1.0
350,350,BAJFINANCE,EQ,2018-10-10,2060.85,2100.0,2305.7,2100.0,2256.95,2270.95,2241.29,7235957,16217900485.0,271746,1568245,21.67,2018,10,10.19482252,Bull run,2356.109523809524,2544.819117647058,2219.75,139.29499963414108,139.29499963414108,2498.3399992682816,1941.1600007317181,8.140476190476182,9.795238095238085,0.5253060925999993,6.783253836654005,-1.0
351,351,BAJFINANCE,EQ,2018-10-11,2270.95,2100.0,2230.0,2060.0,2173.0,2162.1,2167.12,5467086,11847805404.0,205598,822894,15.05,2018,10,-4.793148242,Among top losers,2328.3904761904764,2524.8882352941173,2195.6464285714287,114.06543072404611,114.06543072404611,2423.777290019521,1967.5155671233365,2.957142857142853,8.25242718446602,0.041992276199999255,7.119466056423712,1.0
352,352,BAJFINANCE,EQ,2018-10-12,2162.1,2227.25,2320.0,2227.25,2286.0,2287.35,2285.25,3665577,8376744417.0,145259,535486,14.61,2018,10,5.792979047999999,Among top gainers,2312.7571428571428,2507.6985294117644,2189.0714285714284,104.94721514662214,104.94721514662214,2398.965858864673,1979.1769982781839,2.69839488158042,4.164328207430688,2.630962314199999,6.135053716058064,1.0
353,353,BAJFINANCE,EQ,2018-10-15,2287.35,2319.75,2319.75,2261.1,2314.25,2306.2,2295.61,2435413,5590760853.0,98728,289911,11.9,2018,10,0.824097755,Slight positive,2298.730952380952,2490.414705882353,2192.3142857142857,107.99138930874807,107.99138930874807,2408.2970643317817,1976.3315070967894,-0.5841146675288363,2.5938702401486045,3.2747024403999996,5.623432752767977,1.0
354,354,BAJFINANCE,EQ,2018-10-16,2306.2,2325.0,2362.0,2285.25,2307.6,2308.85,2323.66,2528484,5875348086.0,96034,442720,17.51,2018,10,0.11490764,No change,2285.152380952381,2472.539705882353,2193.0035714285714,108.7541996789118,108.7541996789118,2410.511970786395,1975.495172070748,-0.6946236559139825,3.3584946942347664,2.426731744199999,5.738346639465074,-1.0
355,355,BAJFINANCE,EQ,2018-10-17,2308.85,2340.0,2369.25,2132.85,2148.0,2150.5,2230.83,3811985,8503887800.0,141863,677510,17.77,2018,10,-6.858392706,Among top losers,2260.309523809524,2449.00294117647,2181.214285714286,103.25483491858563,103.25483491858563,2387.723955551457,1974.7046158771145,-8.098290598290598,11.083761164638869,-0.9839113010000009,4.985538096946445,-1.0
356,356,BAJFINANCE,EQ,2018-10-19,2150.5,2150.0,2198.0,2053.95,2173.9,2140.5,2119.86,4286790,9087411873.0,154327,461727,10.77,2018,10,-0.465008138,No change,2238.209523809524,2425.7058823529405,2176.664285714286,103.56706008217272,103.56706008217272,2383.7984058786315,1969.5301655499409,-0.4418604651162791,7.013315806129662,-0.1182832802000009,4.512060935214064,-1.0
357,357,BAJFINANCE,EQ,2018-10-22,2140.5,2188.0,2218.95,2091.0,2120.0,2115.35,2158.04,3681946,7945799985.0,130334,696457,18.92,2018,10,-1.174959122,Negative,2216.540476190476,2400.113235294117,2172.9035714285715,104.85379466425115,104.85379466425115,2382.611160757074,1963.1959821000687,-3.320383912248633,6.119081779053076,-1.5118709142000006,3.078062888652453,-1.0
358,358,BAJFINANCE,EQ,2018-10-23,2115.35,2095.0,2155.35,1997.55,2135.0,2083.35,2085.21,9064775,18901975524.0,330448,1495387,16.5,2018,10,-1.512752027,Negative,2196.721428571428,2375.3073529411763,2163.964285714286,106.900428920071,106.900428920071,2377.765143554428,1950.163427874144,-0.5560859188544196,7.899677104452953,-1.9792408706000006,2.7995072047660003,1.0
359,359,BAJFINANCE,EQ,2018-10-24,2083.35,2175.0,2339.0,2160.0,2332.7,2311.8,2230.71,10357295,23104160191.0,420208,2273036,21.95,2018,10,10.96551228,Bull run,2193.502380952381,2359.283823529411,2169.65,112.76484210685112,112.76484210685112,2395.1796842137023,1944.1203157862976,6.289655172413801,8.287037037037038,0.19088005739999941,6.538023674875871,1.0
360,360,BAJFINANCE,EQ,2018-10-25,2311.8,2285.0,2348.0,2256.8,2334.3,2335.0,2304.82,5201159,11987733035.0,192063,796404,15.31,2018,10,1.00354702,Positive,2197.0357142857133,2347.8411764705875,2180.782142857143,121.15541609395571,121.15541609395571,2423.092975045054,1938.4713106692318,2.1881838074398248,4.04112017015242,1.7632680025999996,5.234242450947095,1.0
361,361,BAJFINANCE,EQ,2018-10-26,2335.0,2329.95,2376.8,2278.5,2323.0,2338.9,2335.67,3795831,8865790371.0,157950,719346,18.95,2018,10,0.167023555,No change,2198.9261904761897,2335.858823529411,2203.325,118.94030783095148,118.94030783095148,2441.2056156619033,1965.4443843380966,0.3841284147728609,4.31424182576257,1.8896743411999997,5.174264805426996,1.0
362,362,BAJFINANCE,EQ,2018-10-29,2338.9,2338.9,2392.0,2315.0,2382.05,2380.45,2357.75,2201145,5189738800.0,90062,305447,13.88,2018,10,1.776476121,Positive,2202.0166666666664,2325.963235294117,2232.2964285714293,107.89239201858909,107.89239201858909,2448.081212608607,2016.5116445342505,1.7764761212535691,3.326133909287257,2.4799613897999997,4.898231994334502,-1.0
363,363,BAJFINANCE,EQ,2018-10-30,2380.45,2395.0,2423.9,2350.35,2356.35,2356.35,2387.54,2202230,5257910982.0,101049,349374,15.86,2018,10,-1.0124136190000002,Negative,2209.2619047619046,2316.323529411764,2253.4035714285715,100.41768053079706,100.41768053079706,2454.2389324901656,2052.5682103669774,-1.613778705636747,3.1293211649328905,2.5800290713999994,4.800405236805032,1.0
364,364,BAJFINANCE,EQ,2018-10-31,2356.35,2367.8,2392.0,2306.9,2368.1,2382.55,2356.22,2808812,6618171988.0,122631,765349,27.25,2018,10,1.111889151,Positive,2219.4785714285713,2305.686764705881,2261.3750000000005,106.1818283562462,106.1818283562462,2473.738656712493,2049.0113432875078,0.6229411267843568,3.6889332003987994,0.6093044455999994,1.0719013691412442,1.0
365,365,BAJFINANCE,EQ,2018-11-01,2382.55,2391.45,2435.0,2372.45,2419.7,2418.1,2416.75,2552134,6167878126.0,134501,748548,29.33,2018,11,1.492098802,Positive,2229.4595238095235,2299.876470588235,2279.660714285715,109.75343200971213,109.75343200971213,2499.1675783051387,2060.1538502662906,1.1143866691756088,2.636514995047322,0.7070148019999994,1.1371073256459316,-1.0
366,366,BAJFINANCE,EQ,2018-11-02,2418.1,2443.0,2474.9,2365.0,2390.0,2383.3,2427.39,2367117,5745922271.0,107167,586863,24.79,2018,11,-1.4391464369999998,Negative,2236.654761904762,2293.480882352941,2286.5142857142864,113.21184435956829,113.21184435956829,2512.937974433423,2060.09059699515,-2.4437167417110035,4.6469344608879535,0.38578080359999944,1.4975407664283897,-1.0
367,367,BAJFINANCE,EQ,2018-11-05,2383.3,2390.0,2409.0,2332.7,2360.0,2359.4,2362.96,1625999,3842168007.0,89106,393788,24.22,2018,11,-1.002811228,Negative,2245.2380952380954,2286.5808823529405,2290.3142857142866,114.80505957184606,114.80505957184606,2519.9244048579785,2060.7041665705947,-1.280334728033469,3.2708878124062326,-0.17007666620000056,1.3619636668412038,-1.0
368,368,BAJFINANCE,EQ,2018-11-06,2359.4,2370.0,2389.9,2332.35,2335.0,2339.75,2356.84,1368682,3225758929.0,58423,299825,21.91,2018,11,-0.832838857,Slight negative,2260.307142857143,2276.80294117647,2292.521428571429,115.48384454826038,115.48384454826038,2523.4891176679503,2061.5537394749085,-1.2763713080168775,2.467468433125396,-0.13416171380000055,1.3363245189375135,1.0
369,369,BAJFINANCE,EQ,2018-11-07,2339.75,2360.0,2364.5,2343.7,2349.65,2348.4,2350.06,171467,402957998.2,10427,39575,23.08,2018,11,0.369697617,No change,2278.095238095238,2269.267647058823,2306.6571428571438,108.6736856145652,108.6736856145652,2524.004514086274,2089.3097716280136,-0.4915254237288097,0.8874855996928013,-0.28260002060000056,1.197300577611095,1.0
370,370,BAJFINANCE,EQ,2018-11-09,2348.4,2349.65,2383.85,2338.25,2375.35,2375.35,2365.32,1327846,3140781867.0,70853,385415,29.03,2018,11,1.147589848,Positive,2293.0714285714284,2263.530882352941,2323.4321428571434,98.72281048692837,98.72281048692837,2520.8777638310003,2125.9865218832865,1.0937799246696238,1.950176413984814,-0.35150181140000053,1.073110497342011,-1.0
371,371,BAJFINANCE,EQ,2018-11-12,2375.35,2375.35,2385.0,2270.0,2280.0,2277.6,2329.21,1479678,3446483985.0,69540,391380,26.45,2018,11,-4.115183026,Among top losers,2293.3880952380955,2257.002941176471,2335.021428571429,80.20289586724978,80.20289586724978,2495.427220305929,2174.6156368369298,-4.115183025659377,5.066079295154185,-0.8867091292000007,2.0097484697360444,1.0
372,372,BAJFINANCE,EQ,2018-11-13,2277.6,2270.0,2308.35,2233.1,2285.0,2285.0,2267.37,2297710,5209753683.0,129267,641071,27.9,2018,11,0.324903407,No change,2299.2404761904763,2254.2264705882353,2349.425000000001,39.107065808524226,39.107065808524226,2427.639131617049,2271.210868382952,0.6607929515418502,3.369755049034974,-0.6211662022000006,2.0771564491245047,1.0
373,373,BAJFINANCE,EQ,2018-11-14,2285.0,2299.0,2315.0,2265.0,2287.0,2293.95,2294.18,1456146,3340662749.0,70677,350098,24.04,2018,11,0.3916849020000001,No change,2299.554761904762,2255.2014705882348,2348.1500000000005,40.68716486330531,40.68716486330531,2429.524329726611,2266.77567027339,-0.21966072205307444,2.207505518763797,-0.37626145040000064,2.117751520822029,1.0
374,374,BAJFINANCE,EQ,2018-11-15,2293.95,2287.0,2348.0,2285.1,2339.0,2341.3,2321.21,1577115,3660812879.0,75028,310877,19.71,2018,11,2.064125199,Positive,2301.2261904761913,2256.439705882353,2348.600000000001,40.56519444053488,40.56519444053488,2429.7303888810707,2267.469611118931,2.374289462177533,2.7526147652181563,-0.037375934000000666,2.385597468035056,1.0
375,375,BAJFINANCE,EQ,2018-11-16,2341.3,2342.0,2417.2,2340.0,2413.0,2402.1,2384.21,1918873,4574991475.0,87388,609737,31.78,2018,11,2.596847905,Positive,2305.666666666667,2258.9852941176473,2353.1142857142863,42.85468481960184,42.85468481960184,2438.82365535349,2267.404916075083,2.566182749786503,3.299145299145291,0.2524756773999994,2.6400389516193803,-1.0
376,376,BAJFINANCE,EQ,2018-11-19,2402.1,2420.0,2422.3,2350.3,2367.0,2360.95,2376.96,1357795,3227426710.0,70411,476251,35.08,2018,11,-1.713084384,Negative,2315.6880952380952,2263.5955882352937,2351.721428571429,42.209922795664795,42.209922795664795,2436.141274162759,2267.3015829800993,-2.4400826446281068,3.063438709951921,0.7328954057999995,1.6964809822597169,1.0
377,377,BAJFINANCE,EQ,2018-11-20,2360.95,2365.0,2392.95,2345.75,2374.0,2380.1,2373.93,1237702,2938220648.0,56952,260667,21.06,2018,11,0.81111417,Slight positive,2327.097619047619,2269.833823529412,2353.417857142857,42.88216236268294,42.88216236268294,2439.182181868224,2267.6535324174915,0.6384778012684951,2.012149632313751,0.8301375583999995,1.681113575539464,1.0
378,378,BAJFINANCE,EQ,2018-11-21,2380.1,2389.0,2435.0,2361.7,2432.0,2430.55,2400.6,1514725,3636247034.0,68228,265481,17.53,2018,11,2.1196588380000003,Positive,2342.107142857143,2276.364705882353,2356.846428571429,47.1018146975316,47.1018146975316,2451.050057966492,2262.6427991763653,1.7392214315613304,3.1036964898166657,1.1757323455999997,1.7448507836911344,-1.0
379,379,BAJFINANCE,EQ,2018-11-22,2430.55,2432.0,2454.8,2360.0,2369.8,2381.5,2418.22,1604279,3879497956.0,112270,340759,21.24,2018,11,-2.018061756,Negative,2356.3047619047625,2280.7558823529416,2354.232142857144,44.377461392791865,44.377461392791865,2442.9870656427274,2265.47722007156,-2.0764802631578947,4.01694915254238,0.3592949545999997,2.136366416589075,1.0
380,380,BAJFINANCE,EQ,2018-11-26,2381.5,2400.0,2411.9,2346.95,2395.0,2394.6,2382.57,1391434,3315189670.0,63395,204596,14.7,2018,11,0.5500734829999999,Slight positive,2360.247619047619,2287.092647058824,2355.039285714286,45.04456843619215,45.04456843619215,2445.1284225866707,2264.950148841902,-0.2250000000000038,2.7674215471143517,-0.05005992980000036,1.7640962273826377,1.0
381,381,BAJFINANCE,EQ,2018-11-27,2394.6,2395.0,2439.9,2375.0,2437.0,2435.45,2410.53,1594955,3844687322.0,71903,333606,20.92,2018,11,1.705921657,Positive,2365.0309523809524,2299.214705882353,2360.4714285714285,49.9314326555065,49.9314326555065,2460.334293882441,2260.608563260416,1.688935281837153,2.7326315789473723,0.6337412783999996,1.6146239913751714,-1.0
382,382,BAJFINANCE,EQ,2018-11-28,2435.45,2445.95,2449.0,2396.25,2410.0,2412.55,2422.61,1396260,3382587672.0,82033,471631,33.78,2018,11,-0.940277977,Slight negative,2368.538095238096,2312.088235294118,2365.6714285714293,51.377309846189725,51.377309846189725,2468.4260482638088,2262.916808879049,-1.3655225985813135,2.2013562858633278,0.28346284899999963,1.750760057609118,1.0
383,383,BAJFINANCE,EQ,2018-11-29,2412.55,2435.0,2517.6,2416.85,2515.0,2506.5,2480.07,2861284,7096181708.0,111458,1122488,39.23,2018,11,3.894219809,Among top gainers,2374.5404761904765,2325.1955882352945,2376.964285714286,63.28455100261692,63.28455100261692,2503.53338771952,2250.395183709052,2.9363449691991788,4.168649274882595,0.6383750431999996,2.3074217160874273,1.0
384,384,BAJFINANCE,EQ,2018-11-30,2506.5,2538.0,2564.4,2507.05,2531.35,2537.7,2533.84,2737341,6935996954.0,110643,850515,31.07,2018,11,1.244763615,Positive,2383.1761904761906,2333.041176470589,2388.5607142857143,76.46760545528016,76.46760545528016,2541.4959251962746,2235.625503375154,-0.011820330969274307,2.2875491115055504,1.2909401173999995,1.7662548411133117,-1.0
385,385,BAJFINANCE,EQ,2018-12-03,2537.7,2548.0,2555.55,2490.75,2509.1,2508.65,2516.61,1115592,2807514670.0,61285,263252,23.6,2018,12,-1.144737361,Negative,2389.1809523809525,2343.233823529412,2405.0642857142857,75.60567598902028,75.60567598902028,2556.275637692326,2253.852933736245,-1.5443485086342195,2.60162601626017,0.9519779485999995,2.078929370159953,1.0
386,386,BAJFINANCE,EQ,2018-12-04,2508.65,2509.0,2549.0,2495.0,2542.5,2543.55,2529.18,1329587,3362767237.0,57504,323380,24.32,2018,12,1.391186495,Positive,2395.1547619047624,2350.7691176470585,2423.5321428571438,75.59956910525088,75.59956910525088,2574.731281067645,2272.3330046466417,1.3770426464727057,2.164328657314629,0.8890309161999996,2.055021331507879,-1.0
387,387,BAJFINANCE,EQ,2018-12-05,2543.55,2539.9,2539.9,2470.3,2508.0,2494.1,2504.04,1327031,3322939292.0,62196,348468,26.26,2018,12,-1.9441332,Negative,2400.4309523809525,2356.2955882352944,2437.828571428572,67.72438123146894,67.72438123146894,2573.277333891509,2302.379808965634,-1.8032205992361976,2.8174715621584383,0.6882598715999996,2.3114580632494452,-1.0
388,388,BAJFINANCE,EQ,2018-12-06,2494.1,2481.0,2494.0,2418.0,2425.5,2432.4,2466.92,1317472,3250101917.0,59432,347583,26.38,2018,12,-2.473838258,Negative,2403.907142857143,2359.929411764705,2444.3357142857144,61.858770376770494,61.858770376770494,2568.0532550392554,2320.618173532173,-1.9588875453446155,3.1430934656741107,-0.5853517418000004,1.8014998102076467,1.0
389,389,BAJFINANCE,EQ,2018-12-07,2432.4,2443.0,2497.75,2414.65,2486.35,2486.35,2455.62,1478720,3631175517.0,64924,285479,19.31,2018,12,2.217974017,Positive,2410.8880952380955,2369.8073529411763,2450.353571428572,61.531066150741395,61.531066150741395,2573.415703730055,2327.291439127089,1.7744576340564842,3.4414925558569522,-0.3907096614000004,2.0797530898015846,-1.0
390,390,BAJFINANCE,EQ,2018-12-10,2486.35,2410.45,2443.9,2382.35,2395.6,2395.55,2404.57,1399894,3366149097.0,73093,321685,22.98,2018,12,-3.65193959,Among top losers,2413.133333333333,2377.3088235294117,2452.8250000000007,58.27247585529773,58.27247585529773,2569.369951710596,2336.280048289405,-0.6181418407351174,2.583583436522769,-0.8921501072000003,2.55496291216569,1.0
391,391,BAJFINANCE,EQ,2018-12-11,2395.55,2360.0,2446.5,2332.1,2432.0,2426.75,2402.08,2189278,5258818002.0,86224,424783,19.4,2018,12,1.302414894,Positive,2415.580952380953,2386.4676470588233,2456.1571428571438,55.038024817599926,55.038024817599926,2566.233192492344,2346.081093221944,2.828389830508475,4.9054500235838985,-0.9099044274000004,2.5353626642102713,1.0
392,392,BAJFINANCE,EQ,2018-12-12,2426.75,2445.0,2514.9,2434.35,2485.4,2493.95,2487.74,1683197,4187350928.0,74367,435367,25.87,2018,12,2.769135675,Positive,2425.883333333333,2398.5441176470586,2460.685714285715,55.37623562979025,55.37623562979025,2571.4381855452953,2349.9332430261347,2.0020449897750434,3.308891490541631,0.03274934759999955,2.904091147832251,-1.0
393,393,BAJFINANCE,EQ,2018-12-13,2493.95,2510.2,2528.95,2475.0,2490.8,2489.1,2506.18,1713161,4293486902.0,81243,408094,23.82,2018,12,-0.194470619,No change,2435.602380952381,2403.7588235294115,2468.371428571429,50.8200963970041,50.8200963970041,2570.011621365437,2366.731235777421,-0.8405704724723094,2.1797979797979727,0.4886228753999995,2.5721841740824396,-1.0
394,394,BAJFINANCE,EQ,2018-12-14,2489.1,2488.25,2512.0,2464.25,2485.35,2486.35,2490.57,1204379,2999593110.0,55506,261156,21.68,2018,12,-0.1104817,No change,2444.764285714286,2408.210294117647,2474.925,46.28887866928881,46.28887866928881,2567.502757338578,2382.3472426614226,-0.07635888676781236,1.93770924216293,0.02293173199999954,2.3847670440583206,-1.0
395,395,BAJFINANCE,EQ,2018-12-17,2486.35,2498.6,2509.9,2466.25,2475.0,2474.4,2482.95,1019602,2531621445.0,53595,371850,36.47,2018,12,-0.480624208,No change,2451.102380952381,2412.195588235294,2477.7071428571435,44.88294115353864,44.88294115353864,2567.473025164221,2387.941260550066,-0.9685423837348843,1.769893563101879,0.6571948083999996,1.3680183221302202,1.0
396,396,BAJFINANCE,EQ,2018-12-18,2474.4,2469.7,2538.2,2446.6,2533.0,2532.2,2500.36,1653107,4133359893.0,69881,456863,27.64,2018,12,2.335919819,Positive,2457.2976190476197,2416.658823529412,2486.2535714285723,42.86800610946146,42.86800610946146,2571.9895836474952,2400.517559209649,2.530671741507066,3.743971225373985,0.8638957933999996,1.5551590541716611,1.0
397,397,BAJFINANCE,EQ,2018-12-19,2532.2,2550.8,2629.1,2550.15,2592.0,2596.9,2597.8,2946314,7653926828.0,161533,884477,30.02,2018,12,2.555090435,Positive,2468.5333333333333,2423.7338235294114,2492.7107142857144,51.99012176353944,51.99012176353944,2596.690957812793,2388.7304707586354,1.8072761486592406,3.0958963198243166,0.8210867453999995,1.4912340503315047,-1.0
398,398,BAJFINANCE,EQ,2018-12-20,2596.9,2560.0,2609.9,2531.6,2594.0,2591.4,2584.53,1467028,3791572613.0,59610,264554,18.03,2018,12,-0.211790982,No change,2478.5952380952385,2429.8764705882345,2496.5464285714293,57.276795758982885,57.276795758982885,2611.100020089395,2381.9928370534635,1.2265625000000036,3.0929056723021087,0.8176226727999995,1.4942000879943624,-1.0
399,399,BAJFINANCE,EQ,2018-12-21,2591.4,2615.0,2623.9,2532.7,2587.0,2591.25,2586.49,3042464,7869303800.0,106879,1480901,48.67,2018,12,-0.005788377,No change,2486.247619047619,2434.9691176470583,2502.4464285714294,62.624115115143205,62.624115115143205,2627.6946588017154,2377.1981983411424,-0.9082217973231358,3.600900225056275,0.8385613373999995,1.4785948991860096,-1.0
400,400,BAJFINANCE,EQ,2018-12-24,2591.25,2594.0,2604.85,2553.0,2566.2,2564.9,2568.95,1050017,2697442198.0,38810,181276,17.26,2018,12,-1.016883743,Negative,2494.980952380953,2440.3102941176458,2503.971428571429,63.94800987545768,63.94800987545768,2631.8674483223444,2376.075408820513,-1.121819583654584,2.030943987465723,0.7313094303999994,1.6116670398230621,1.0
401,401,BAJFINANCE,EQ,2018-12-26,2564.9,2560.0,2582.95,2503.7,2575.0,2567.4,2545.04,1662068,4230029671.0,62517,330566,19.89,2018,12,0.097469687,No change,2503.2095238095244,2446.427941176469,2509.2071428571435,66.04397386223182,66.04397386223182,2641.295090581607,2377.11919513268,0.28906250000000355,3.1653153333067063,0.2836194039999994,1.3430123893162988,1.0
402,402,BAJFINANCE,EQ,2018-12-27,2567.4,2598.85,2626.75,2570.0,2595.0,2587.15,2587.24,1626301,4207634093.0,58180,506414,31.14,2018,12,0.7692607309999999,Slight positive,2510.433333333334,2453.7044117647047,2520.260714285715,65.14403915870419,65.14403915870419,2650.5487926031233,2389.972635968307,-0.4501991265367304,2.208171206225681,-0.0735465368000006,0.6428760414941336,1.0
403,403,BAJFINANCE,EQ,2018-12-28,2587.15,2603.0,2643.8,2585.95,2641.0,2634.8,2620.21,1901581,4982547528.0,57926,325153,17.1,2018,12,1.841795025,Positive,2521.0166666666673,2462.127941176469,2530.8642857142872,71.01674079064863,71.01674079064863,2672.897767295584,2388.8308041329897,1.2216673069535222,2.2370888841625076,0.33717066459999934,1.0558334495801451,1.0
404,404,BAJFINANCE,EQ,2018-12-31,2634.8,2656.95,2666.3,2635.6,2641.0,2645.15,2648.68,1453327,3849395234.0,63838,213940,14.72,2018,12,0.392819189,No change,2527.6190476190477,2470.063235294116,2548.692857142858,65.55394976406116,65.55394976406116,2679.8007566709807,2417.584957614736,-0.44411825589490683,1.1648201548034707,0.4168921777999993,1.0383683533225883,1.0
405,405,BAJFINANCE,EQ,2019-01-01,2645.15,2645.0,2664.0,2612.1,2651.0,2656.85,2637.85,917872,2421210678.0,38274,159441,17.37,2019,1,0.442318961,No change,2533.292857142858,2481.217647058822,2565.1285714285723,61.338414097160694,61.338414097160694,2687.805399622893,2442.451743234251,0.44801512287334255,1.986907086252444,0.7087327185999994,0.6767410828177354,-1.0
406,406,BAJFINANCE,EQ,2019-01-02,2656.85,2635.1,2662.0,2601.9,2614.5,2614.05,2633.22,1304915,3436123168.0,62076,291745,22.36,2019,1,-1.6109302369999998,Negative,2538.3119047619057,2490.895588235293,2573.707142857144,58.97055607262994,58.97055607262994,2691.648255002404,2455.766030711884,-0.7988311639026878,2.3098504938698605,0.3670527337999995,1.250538048842452,-1.0
407,407,BAJFINANCE,EQ,2019-01-03,2614.05,2612.0,2648.0,2575.3,2590.0,2586.2,2619.24,1282478,3359123631.0,58136,272506,21.25,2019,1,-1.065396607,Negative,2540.342857142857,2499.4911764705867,2580.6428571428587,53.73159025384882,53.73159025384882,2688.106037650556,2473.1796766351613,-0.9877488514548308,2.8229720809226038,0.00012126619999945909,1.3667779609159287,-1.0
408,408,BAJFINANCE,EQ,2019-01-04,2586.2,2601.0,2611.9,2563.65,2575.0,2576.05,2586.04,1051021,2717982195.0,44956,149919,14.26,2019,1,-0.392467713,No change,2544.245238095239,2506.395588235293,2587.050000000001,46.48185750292025,46.48185750292025,2680.013715005842,2494.086284994161,-0.9592464436755025,1.882082187506095,-0.4467312814000005,0.8994867778399722,-1.0
409,409,BAJFINANCE,EQ,2019-01-07,2576.05,2601.0,2605.0,2545.35,2550.0,2553.6,2576.01,1024328,2638682339.0,34438,182992,17.86,2019,1,-0.8714892959999999,Slight negative,2550.0166666666673,2510.851470588234,2592.707142857144,35.15696045067842,35.15696045067842,2663.021063758501,2522.393221955787,-1.8223760092272236,2.343489107588351,-0.6995929784000005,0.7733345077657559,-1.0
410,410,BAJFINANCE,EQ,2019-01-08,2553.6,2560.0,2582.0,2525.05,2531.0,2537.05,2548.04,1233379,3142702555.0,48401,318332,25.81,2019,1,-0.648104637,Slight negative,2552.430952380953,2516.03088235294,2593.053571428573,34.53323629982215,34.53323629982215,2662.120044028217,2523.9870988289285,-0.8964843749999929,2.255400883150821,-0.9176776980000005,0.461808534715962,-1.0
411,411,BAJFINANCE,EQ,2019-01-09,2537.05,2546.0,2559.8,2510.0,2523.0,2524.35,2531.52,1093992,2769457599.0,50474,236779,21.64,2019,1,-0.500581384,Slight negative,2558.5642857142857,2520.273529411764,2587.87142857143,39.05863301736908,39.05863301736908,2665.9886946061683,2509.754162536692,-0.8503534956795008,1.9840637450199274,-0.6956079274000005,0.2737991180577345,-1.0
412,412,BAJFINANCE,EQ,2019-01-10,2524.35,2526.0,2542.45,2504.7,2515.0,2514.65,2524.29,910839,2299224387.0,46676,276057,30.31,2019,1,-0.384257334,No change,2562.750000000001,2522.7470588235283,2582.3892857142873,43.64249066857827,43.64249066857827,2669.674267051444,2495.10430437713,-0.4493269992082308,1.507166526929373,-0.5593800728000005,0.20449279376202972,-1.0
413,413,BAJFINANCE,EQ,2019-01-11,2514.65,2516.0,2530.0,2488.0,2514.0,2514.2,2507.69,818218,2051837669.0,50724,240007,29.33,2019,1,-0.017895135,No change,2563.7142857142867,2526.6499999999983,2576.8857142857155,47.15595006329878,47.15595006329878,2671.1976144123128,2482.5738141591182,-0.071542130365667,1.6881028938906755,-0.4844655572000005,0.3180229903539806,1.0
414,414,BAJFINANCE,EQ,2019-01-14,2514.2,2515.95,2552.9,2484.15,2551.0,2544.8,2519.21,1021504,2573382956.0,41933,277602,27.18,2019,1,1.217086946,Positive,2566.366666666668,2531.067647058822,2575.4500000000007,47.849817136523114,47.849817136523114,2671.1496342730475,2479.750365726955,1.1466841550905371,2.7675462431817723,-0.06675030880000052,0.7545889431665492,1.0
415,415,BAJFINANCE,EQ,2019-01-15,2544.8,2551.0,2613.0,2551.0,2599.35,2604.2,2581.09,1466303,3784657950.0,52019,445421,30.38,2019,1,2.334171644,Positive,2571.978571428572,2536.0308823529394,2578.078571428573,48.38141217404413,48.38141217404413,2674.841395776661,2481.3157470804845,2.085456683653462,2.4304194433555466,0.5297049473999994,1.2170945832056246,-1.0
416,416,BAJFINANCE,EQ,2019-01-16,2604.2,2598.4,2612.15,2562.8,2565.05,2569.85,2580.12,952597,2457815966.0,43546,281456,29.55,2019,1,-1.319023117,Negative,2576.52380952381,2540.657352941175,2576.842857142858,48.35281734349767,48.35281734349767,2673.548491829853,2480.137222455863,-1.0987530788177409,1.925628219135317,0.3660166007999994,1.4272011994846052,-1.0
417,417,BAJFINANCE,EQ,2019-01-17,2569.85,2574.0,2586.55,2527.05,2531.15,2535.9,2548.14,994183,2533317046.0,54816,339896,34.19,2019,1,-1.32108878,Negative,2576.7000000000007,2541.522058823528,2569.778571428572,46.41995887995037,46.41995887995037,2662.6184891884727,2476.938653668671,-1.4801864801864766,2.3545240497813653,0.17865031159999942,1.6012101683010207,1.0
418,418,BAJFINANCE,EQ,2019-01-18,2535.9,2545.0,2555.0,2525.1,2547.95,2542.9,2541.15,753775,1915458605.0,42122,191879,25.46,2019,1,0.276036121,No change,2574.1285714285723,2541.6749999999984,2562.475000000001,41.424053538218075,41.424053538218075,2645.3231070764373,2479.6268929235653,-0.08251473477406322,1.184111520335832,0.23743656279999942,1.5975818272411655,1.0
419,419,BAJFINANCE,EQ,2019-01-21,2542.9,2548.0,2606.0,2526.6,2588.0,2594.2,2581.23,1332159,3438605018.0,54146,378348,28.4,2019,1,2.01738173,Positive,2574.261904761905,2544.1911764705865,2558.0000000000005,32.96484724437302,32.96484724437302,2623.9296944887465,2492.0703055112544,1.813186813186806,3.142563128314735,0.3974955195999994,1.7528167585061545,1.0
